-8.134636156	0.016646552	0.061399999	-9.840028785	-9.682417987	-4.00	0	0.2775406	0	0.00	0.013104
-8.127450744	0.016544495	0.055233335	-9.830974996	-9.662736155	-0.05	0	-0.3737876	0	0.00	0.01366
-8.125173665	0.013368952	0.053533335	-9.810327604	-9.669080329	-0.52	0	-0.0351568	-0.01990515	0.51	-0.015193
-8.121561951	0.020175326	0.055366669	-9.818092077	-9.667785113	2.49	0	0.4318811	0	-0.16	-0.00085101
-8.113023667	0.036329975	0.056566668	-9.747348911	-9.66316701	-0.44	0	0.2746527	0	0.00	0.0012935
-8.106813058	0.040788448	0.060433335	-9.766942406	-9.665508778	0.59	0	-0.1543708	0	0.00	-0.0043816
-8.092415411	0.043106762	0.058633332	-9.760816703	-9.660257529	0.56	0	-0.1981688	0	0.00	-0.00053396
-8.089284773	0.038885236	0.057233334	-9.751648821	-9.666725841	-2.57	0	-0.1103807	-0.049558682	0.22	-0.0088102
-8.078476993	0.03902782	0.0621	-9.753844573	-9.667237937	0.11	0	0.5851414	0	0.00	0.00059218
-8.075907614	0.040585678	0.070099998	-9.750688083	-9.6772698	0.19	0	-0.2116081	0	0.00	-0.013169
-8.065257635	0.042165027	0.077266665	-9.739195981	-9.661828766	1.46	0	0.4181615	-0.01143346	0.00	0.018793
-8.05793093	0.045691007	0.0854	-9.708946678	-9.668638234	0.22	0	0.3266148	0	0.00	-0.014578
-8.052604215	0.050309116	0.084099998	-9.720487081	-9.658125792	-1.81	0.8613323	0.146726	0	0.00	0.0061854
-8.047415063	0.045985113	0.078433332	-9.717273159	-9.651787117	-2.92	0	-0.0567841	0	0.00	-0.0017401
-8.04808137	0.045237171	0.076533332	-9.715741611	-9.650147343	-0.25	2.5403568	0.0047391	-0.091742124	0.00	-0.005231
-8.039886833	0.051000239	0.077599998	-9.723315483	-9.634560672	1.10	0.33389013	0.2664167	0	0.00	0.0090478
-8.038878753	0.044817786	0.077466664	-9.722759061	-9.63808868	0.88	0	0.052467	0	0.00	-0.011823
-8.042393369	0.054149164	0.074766665	-9.720926711	-9.640884004	-1.39	41.651494	0.1072906	0	0.00	-0.010622
-8.054800875	0.060873687	0.069899998	-9.722978214	-9.626802608	-3.58	0	-0.1375763	0.019160428	0.00	0.010923
-8.062790266	0.051259318	0.060233331	-9.745088934	-9.628912782	-3.40	0	0.0568612	0	0.60	-0.0037749
-8.059149843	0.047330697	0.055599999	-9.75325368	-9.63243279	1.33	0	0.2431539	0	0.00	-0.0049013
-8.058473591	0.037799176	0.053766665	-9.756441268	-9.641368002	2.43	0	0.0617871	0	0.00	-0.014259
-8.058144691	0.029217548	0.0454	-9.757156293	-9.649446864	0.44	0	0.0563747	-0.018578981	0.00	-0.012801
-8.050098594	0.028528014	0.038933332	-9.755363725	-9.642908437	-1.06	0	-0.0133288	0	0.00	0.0044522
-8.042786366	0.030267476	0.036800001	-9.752335328	-9.645685151	4.19	0	0.1673266	0	0.00	-0.0036292
-8.036209223	0.030283497	0.030833335	-9.754182719	-9.642787245	-0.10	0	-0.0352849	0	0.00	0.0039123
-8.029292901	0.030742397	0.030699999	-9.733409802	-9.648573352	0.86	0	-0.2551553	0	0.00	-0.0087799
-8.030449472	0.031237677	0.0296	-9.75019215	-9.660185207	2.46	0	0.1050255	0	0.00	-0.013914
-8.02701384	0.030774044	0.029666667	-9.719814323	-9.662642233	2.59	0	0.3402154	0	0.00	-0.00238
-8.025161867	0.02778511	0.030033333	-9.721683198	-9.665853272	1.40	0	0.2998729	0	0.34	-0.0025208
-8.015340672	0.027321144	0.030599999	-9.687977586	-9.664492536	1.55	0	-0.1777197	0	0.08	-0.00175
-8.008309747	0.025076633	0.032433333	-9.697990398	-9.677521394	0.59	0	0.6041431	0	0.00	-0.018373
-7.997599022	0.023544377	0.039866667	-9.669764756	-9.673171398	2.47	0	0.3146011	0	0.00	0.0029615
-7.994401507	0.028149386	0.044766665	-9.672208519	-9.659379224	-1.47	0	0.5887383	0	0.00	0.015467
-7.986511965	0.025700184	0.052799997	-9.662357274	-9.668568934	1.11	0	0.3540112	0	0.00	-0.019887
-7.986737769	0.028008969	0.057366667	-9.654307757	-9.664731731	-3.11	0	0.7817447	0	0.00	-0.0019852
-7.98733809	0.03048632	0.055966668	-9.641225293	-9.663428468	-4.17	0	0.241988	0	0.00	-0.004603
-7.982143639	0.026293323	0.053666668	-9.644270618	-9.66947963	-0.30	0	0.0532355	0	0.00	-0.014248
-7.978463763	0.025921897	0.052600002	-9.640504202	-9.67954606	-0.38	0	-0.0312583	0	0.00	-0.017541
-7.974039074	0.027458628	0.049299998	-9.623572634	-9.670228936	-4.24	0	0.1654504	0	0.00	0.0075196
-7.959673021	0.027878629	0.0502	-9.593837201	-9.665184225	6.40	0	0.0057519	0	0.00	-0.001668
-7.954242913	0.028586548	0.050966668	-9.592432879	-9.667765308	1.31	15.241607	-0.0515565	0	0.00	-0.010826
-7.946714563	0.031805016	0.049766665	-9.570084298	-9.662025538	-0.22	5.3597186	0.0907689	0	0.00	0.0061713
-7.941654043	0.029020149	0.050599999	-9.564578086	-9.661421578	1.97	0	0.1539934	0	0.00	-0.0036475
-7.929726328	0.022756987	0.050466666	-9.547755066	-9.656289026	0.57	0	0.1175044	0	0.00	-0.0038892
-7.920541314	0.022006547	0.050466666	-9.532646307	-9.659328736	0.17	0	-0.0986935	0	0.00	-0.0074847
-7.916149434	0.018730998	0.050899997	-9.526022443	-9.658109841	1.46	0	-0.0518365	0	0.00	-0.0031561
-7.909327824	0.014718905	0.050533333	-9.510728914	-9.667362489	-1.32	0	-0.052318	0	0.00	-0.016644
-7.903027333	0.015707243	0.049766665	-9.500761987	-9.64833472	-3.69	0	-0.061672	0	0.00	0.018755
-7.893004346	0.015837847	0.048233333	-9.487710453	-9.641128168	-0.13	0	-0.0952194	0	0.00	-0.0034061
-7.878949284	0.015138411	0.042533331	-9.479564421	-9.632873658	1.62	0	-0.3111354	0	0.00	-0.0022335
-7.872643446	0.016729646	0.044066668	-9.469816197	-9.625218357	-2.02	0	-0.2612975	0.00166159	0.00	-0.0012793
-7.867457829	0.020907915	0.044533334	-9.465141391	-9.616873862	-0.19	0	0.2854271	0	0.00	0.00044666
-7.858000198	0.023191497	0.046500001	-9.455610533	-9.601694297	0.38	0	0.2517832	0	0.00	0.0092788
-7.843313207	0.02586097	0.050433335	-9.437126044	-9.583578522	-0.18	0.1359884	-0.0688884	0	0.00	0.0061541
-7.843262624	0.032060518	0.0552	-9.406904067	-9.588330751	1.46	20.21	0.0464548	0	0.00	-0.01742
-7.826380907	0.032403546	0.057133331	-9.407389996	-9.577477203	-0.78	3.28	0.3997452	0	0.00	0.0033225
-7.828272668	0.034100894	0.060166669	-9.407621295	-9.578721119	-2.61	8.12	-0.0593112	0	0.00	-0.016188
-7.825161629	0.033855439	0.060166669	-9.406450054	-9.574591031	-2.61	0	0.1133342	0	0.00	-0.0064124
-7.830821252	0.033529152	0.048166666	-9.406939839	-9.561439471	-1.96	0	-0.3847625	0	0.00	-0.00007069
-7.826611719	0.032708343	0.036599998	-9.423154191	-9.545319118	-1.00	0	-0.4802618	0	0.00	0.0017678
-7.832016366	0.02642803	0.031700001	-9.525498921	-9.549209115	-1.56	0	-0.1029421	0.009425995	0.00	-0.017207
-7.831188093	0.018577125	0.019066668	-9.478607741	-9.535362751	-3.24	0	-0.5563865	0	0.00	-0.00076992
-7.824930213	0.012244232	0.017233334	-9.555605166	-9.51519616	2.04	0	-0.5164006	0.028564267	0.00	0.010056
-7.821778553	0.013090484	0.017166667	-9.563149692	-9.505590753	2.33	0	0.2371065	0	0.00	0.00018972
-7.819252619	0.015639894	0.016433333	-9.571285473	-9.498510049	-1.04	0	0.0200096	0.008772013	0.00	-0.0027133
-7.821464495	0.022285045	0.013333334	-9.575699341	-9.488772951	1.50	0	-0.2315101	0	0.00	0.0043579
-7.819364068	0.029329725	0.011566666	-9.572352987	-9.477683998	0.06	0	0.1264381	0.011498203	0.00	0.0075718
-7.813073326	0.019860859	0.0104	-9.568696103	-9.465334641	-2.94	0	-0.2155625	0	0.00	0.0095661
